gene,SRR13587899,SRR13587900,SRR13587901,SRR13587902,SRR13587903,SRR13587904
Zm00001d000254,0.096719,0.08924800000000001,0.0,0.0,0.211642,0.072699
Zm00001d000255,17.936275,22.522129,22.944275,21.632679,19.328856,26.448149
Zm00001d000256,0.17315899999999998,0.27717800000000004,0.091589,0.0,0.109083,0.166942
Zm00001d000257,70.498795,77.22605899999999,74.90155,89.008842,78.521233,87.00318100000001
Zm00001d000258,0.258561,0.0,0.027922000000000002,0.412509,0.0,0.122146
Zm00001d000259,0.565603,0.0,0.134024,1.2320389999999999,0.7770520000000001,0.303977
Zm00001d000260,0.993389,0.201227,0.077319,1.4107969999999999,0.691992,0.755727
Zm00001d000261,0.249939,0.0,0.10531900000000001,1.022533,0.18341500000000002,0.516572
Zm00001d000262,0.0,0.0,0.08935,0.0,0.0,0.0
Zm00001d000263,0.129281,0.0,0.0,0.0,0.050664999999999995,0.0
Zm00001d000264,0.129281,0.0,0.0,0.0,0.0,0.122146
Zm00001d000265,0.129281,0.0,0.0,0.211285,0.078109,0.067859
Zm00001d000266,0.0,0.0,0.0,0.0,0.0,0.039488
Zm00001d000267,0.0,0.171328,0.0,0.08048999999999999,0.063907,0.040715
Zm00001d000268,0.0,0.0,0.223375,0.0,0.0,0.0
Zm00001d000269,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000270,0.9135120000000001,0.23414000000000001,0.23373899999999997,0.939042,0.41393100000000005,0.39426500000000003
Zm00001d000271,0.45607299999999995,0.0,0.0,0.0,0.0,0.0
Zm00001d000272,0.225508,0.120905,0.107924,0.31813600000000003,0.15354500000000001,0.23521999999999998
Zm00001d000274,0.11739300000000001,0.11290599999999999,0.0,0.403875,0.10724600000000001,0.122146
Zm00001d000275,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000276,0.17768399999999998,0.0,0.0,0.10419500000000001,0.383442,0.329627
Zm00001d000277,1.41038,2.4110099999999997,2.251153,0.261753,0.248258,0.154645
Zm00001d000278,0.166471,0.0,0.0,0.362203,0.05952999999999999,0.0
Zm00001d000279,2.1417200000000003,4.156797,3.442357,0.101207,0.299994,0.127149
Zm00001d000280,0.258561,0.191394,0.088746,0.154997,0.09327,0.122146
Zm00001d000281,0.305724,0.228437,0.268049,0.203836,0.120446,0.0
Zm00001d000282,0.190289,0.132758,0.131389,0.184032,0.115231,0.024081
Zm00001d000283,0.326534,0.120298,0.185016,0.679183,0.52894,0.412162
Zm00001d000284,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000285,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000286,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000287,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000288,8.173261,5.93082,7.449403,6.222126,10.186575999999999,7.750322
Zm00001d000291,17.613192,22.841494,15.985582999999998,17.492922,16.779161,16.959822
Zm00001d000293,1.575357,2.298206,1.286298,1.676643,1.064107,1.5372430000000001
Zm00001d000294,15.924929999999998,32.648682,6.867623,74.50833100000001,44.607426000000004,36.305061
Zm00001d000295,50.132694,49.532726000000004,49.524189,40.41935,40.660702,50.357098
Zm00001d000296,0.0,0.0,0.0,1.0000120000000001,1.092407,1.115869
Zm00001d000297,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000298,0.411559,0.23927199999999998,0.22937800000000003,0.17919300000000002,0.0,0.0
Zm00001d000299,39.693062,43.688637,45.213299,24.554251,22.800579,28.891949
Zm00001d000300,225.76742599999997,232.189514,241.29717999999997,239.82518,200.882339,258.177917
Zm00001d000301,10.433256,9.468714,8.746687,14.964244,14.615159,13.476498999999999
Zm00001d000302,95.59904499999999,104.667473,104.507103,83.909386,84.89404300000001,86.971184
Zm00001d000303,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000304,0.0,0.014728999999999999,0.0,0.0,0.0,0.0
Zm00001d000305,15.150539000000002,15.576482999999998,16.243799,24.202189999999998,24.502523,22.374008
Zm00001d000306,0.27991,0.47294200000000003,1.7574830000000001,9.787233,11.214029,9.565496000000001
Zm00001d000307,2.067143,2.385743,2.845228,1.899302,1.456815,1.48662
Zm00001d000308,0.779262,0.9532709999999999,0.5719609999999999,0.930782,0.781037,1.1250959999999999
Zm00001d000310,8.30175,11.613011,8.249342,20.726551,10.992363000000001,9.121572
Zm00001d000311,10.938825999999999,13.303388,15.210920000000002,12.017242999999999,11.322196,15.411541
Zm00001d000312,14.088717,18.564804000000002,13.915235999999998,15.482659,10.636374,14.997333
Zm00001d000313,18.061203,23.33147,24.513725,21.668619,19.522594,22.953798000000003
Zm00001d000314,35.354023,40.118877000000005,44.137856,37.949165,35.567196,37.797462
Zm00001d000315,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000316,9.959887,10.335852000000001,8.419763,8.57059,9.599642,10.234776
Zm00001d000317,0.09749,0.0853,0.045406999999999996,0.0,0.034922,0.0
Zm00001d000318,0.0,0.0,0.0,0.0,0.116302,0.109452
Zm00001d000319,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000320,27.539234000000004,40.282524,23.568064,46.926704,32.292747,24.800135
Zm00001d000321,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000322,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000324,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000325,0.0,0.020939,0.015487,0.048843,0.007079,0.026158999999999998
Zm00001d000326,0.0,0.0,0.001695,0.003368,0.0017829999999999999,0.008518000000000001
Zm00001d000327,0.345265,0.33736,0.0,0.72759,0.543747,0.533108
Zm00001d000328,14.925629999999998,24.769973999999998,23.104706,19.178495,15.401349,19.834776
Zm00001d000329,24.796463,44.160427,39.290572999999995,29.382652,25.567142,35.434258
Zm00001d000330,0.011113,0.299674,0.08770399999999999,0.0,0.0,0.0
Zm00001d000331,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000332,0.0,0.020628,0.0,1.791934,1.381673,1.8564919999999998
Zm00001d000333,0.027514,0.0,0.0,4.665714,3.6998330000000004,4.5234760000000005
Zm00001d000335,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000337,0.0,0.0,0.0,0.0,0.0,0.008515
Zm00001d000339,10.875041,8.441772,6.283112,25.978859,17.667482,14.056196
Zm00001d000343,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000344,0.735783,0.763872,0.911294,1.071712,1.556399,1.163807
Zm00001d000345,72.38930500000001,45.408512,57.60371,58.747124,73.67749,61.343987
Zm00001d000346,12.355319999999999,19.439989,18.389793,8.853342999999999,6.8641630000000005,9.155441999999999
Zm00001d000347,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000349,10.486411,14.299375,13.415448999999999,14.649185999999998,13.759114000000002,18.361912
Zm00001d000350,21.789013,26.104546,25.045025,26.093718,19.071915,27.305103000000003
Zm00001d000351,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000352,0.0,0.0,0.0,0.222452,0.41083100000000006,0.166217
Zm00001d000355,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000357,6.2839529999999995,6.192444999999999,6.321478,5.854406,5.339148000000001,5.986825
Zm00001d000358,0.676817,0.883302,1.242825,0.598571,0.5905699999999999,0.285393
Zm00001d000359,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000360,1.952971,1.704649,2.012658,1.709326,1.1981959999999998,1.9665990000000002
Zm00001d000361,0.9142680000000001,0.921851,0.752581,0.773867,0.964067,0.815829
Zm00001d000362,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000363,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000364,3.516554,6.106117,2.825679,5.850873,5.135497,7.852047
Zm00001d000365,0.0,2e-06,0.0,5e-06,0.0,0.0
Zm00001d000366,2.407765,3.489911,2.424864,6.841137,6.529255,9.35956
Zm00001d000367,0.0,0.130642,0.0,0.0,0.0,0.0
Zm00001d000368,0.0,0.0,0.0,0.020371,0.05219,0.098789
Zm00001d000370,11.759831,21.340359,25.400921,22.951496,17.163612,28.713943
Zm00001d000371,1.1779600000000001,2.321269,1.272657,0.186703,0.29548800000000003,0.31418
Zm00001d000372,0.0,0.0,8e-06,0.0,0.0,0.0
Zm00001d000373,0.462052,0.7497060000000001,0.557257,0.19006099999999998,0.549552,0.7106979999999999
Zm00001d000375,0.0,0.0,9e-06,0.0,0.0,0.0
Zm00001d000376,0.0,0.0,9e-06,0.0,0.0,0.0
Zm00001d000377,0.719124,1.102557,1.03539,1.850457,1.7558340000000001,2.417032
Zm00001d000379,62.355362,46.442608,54.508339,44.180222,50.030205,41.709454
Zm00001d000380,3.426654,6.261057,3.383002,21.372139,11.216208,11.055109
Zm00001d000381,34.00095,40.405178,38.232341999999996,40.565632,28.359565999999997,34.767586
Zm00001d000382,3.092435,4.621599,4.416358,8.728269000000001,5.9977339999999995,7.956117
Zm00001d000383,0.015362,0.092454,0.11080699999999999,0.245029,0.183597,0.319301
Zm00001d000384,0.0,0.016063,0.011826999999999999,0.037469999999999996,0.00543,0.038489999999999996
Zm00001d000385,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000387,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000388,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000389,0.0,0.0,0.0,0.19572,0.174424,0.032711000000000004
Zm00001d000390,0.745502,0.865455,0.552438,3.427226,1.904116,0.8773610000000001
Zm00001d000391,8.704054,10.208741999999999,10.172074,7.023594,7.497088000000001,8.430123
Zm00001d000392,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000394,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000395,0.012968,0.030486000000000003,0.028594,0.145714,0.280677,0.179887
Zm00001d000396,22.453203,24.537107000000002,25.773781,22.09757,18.631634,21.083765
Zm00001d000397,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000398,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000399,54.19406899999999,49.897915000000005,47.350623999999996,36.014977,31.650877,37.061058
Zm00001d000400,9.48292,8.685172999999999,10.862294,40.947525,47.311836,39.17725
Zm00001d000401,18.283857,24.51203,18.314262,25.053392000000002,26.547733,23.565767
Zm00001d000402,1.5198129999999999,2.2089220000000003,1.415598,4.18289,2.582824,1.610074
Zm00001d000403,5.217867,8.887446,7.676578999999999,8.743176,6.040596,7.984402
Zm00001d000406,0.062401,0.08187699999999999,0.0,0.0,0.0,0.0
Zm00001d000407,0.47813900000000004,0.139593,0.31183099999999997,3.8268160000000004,3.470106,2.830288
Zm00001d000408,14.685235999999998,21.174313,19.779249,21.174143,18.153658,15.104579999999999
Zm00001d000409,0.034807,0.0,0.0,0.003203,0.021838999999999997,0.009822
Zm00001d000410,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000411,6.331357,5.512176,0.697912,2.0876580000000002,2.100379,0.800201
Zm00001d000412,0.125162,0.047391,0.10142899999999999,0.0,0.0,0.0
Zm00001d000413,0.597258,0.875677,0.9400719999999999,0.0,0.0,0.0
Zm00001d000414,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000415,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000416,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000417,0.14019600000000002,0.033018,0.034705,0.069347,0.07096799999999999,0.139552
Zm00001d000418,0.149891,0.137062,0.058271,0.138757,0.12003399999999999,0.199682
Zm00001d000419,29.494207,41.862244,40.083572,31.397854,26.709934000000004,37.307945000000004
Zm00001d000422,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000424,4.512291,3.17528,4.052693,4.932647,4.165954,3.026968
Zm00001d000425,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000428,30.359554,36.135582,35.206257,38.371826,33.794762,38.481861
Zm00001d000429,0.24871100000000002,0.30349499999999996,0.6458699999999999,1.182046,0.82288,0.267558
Zm00001d000430,5.234619,9.092360000000001,7.171842,7.234986,5.946745,7.420228
Zm00001d000431,0.20305399999999998,0.28468499999999997,0.10938900000000001,0.049685,0.0,0.070875
Zm00001d000432,90.232475,108.287003,107.424454,115.958405,87.199585,120.268555
Zm00001d000433,0.104447,0.275545,0.22034499999999999,0.0,0.090986,0.0
Zm00001d000434,2.255729,2.014017,1.692973,0.205431,0.274036,0.175771
Zm00001d000435,24.696360000000002,45.119762,42.267876,23.749636,15.296870000000002,19.543034
Zm00001d000436,28.532049,43.422729,34.064811999999996,22.697470000000003,19.15793,20.789898
Zm00001d000437,0.02068,0.0,0.0033380000000000003,1.288295,0.965707,1.249307
Zm00001d000438,0.0,0.0,0.0,0.035054,0.051302999999999994,0.013563999999999998
Zm00001d000439,22.444958,19.069960000000002,18.886526,14.361462,16.171837,16.439085000000002
Zm00001d000440,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000441,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000442,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000443,16.156223,21.456242,17.392426,13.631645,7.42461,13.864605
Zm00001d000444,0.012577,0.0,0.0,0.0,0.0,0.0
Zm00001d000445,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000447,0.155897,0.071987,0.064478,0.09790599999999999,0.0,0.07698300000000001
Zm00001d000448,0.0,0.0,0.0,0.43487200000000004,0.482113,0.506724
Zm00001d000449,0.687773,0.657573,0.575156,1.908709,1.536761,2.018616
Zm00001d000452,66.39858199999999,76.10746,68.276146,0.23063499999999998,0.18542899999999998,0.099617
Zm00001d000455,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000458,23.620031,29.969824,11.654408,46.458748,38.418240000000004,31.19417
Zm00001d000460,0.0,0.0,0.0,0.025049000000000002,0.114945,0.069878
Zm00001d000462,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000463,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000464,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000465,1.132017,0.802287,0.58581,0.0,0.0,0.0060869999999999995
Zm00001d000466,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000467,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000468,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000469,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000470,0.0,0.0,0.040487,0.0,0.0,0.0
Zm00001d000471,0.0,0.0,0.10037599999999999,0.0,0.041517,0.026682
Zm00001d000472,17.455236,36.384895,32.015209000000006,0.0,0.0,0.001971
Zm00001d000473,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000474,0.0,0.072413,0.310096,0.0,0.060565,0.0
Zm00001d000475,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000476,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000477,0.009935,0.015106,0.030549,0.064837,0.072299,0.106349
Zm00001d000478,0.0,0.07877200000000001,0.0,0.0,0.0,0.0
Zm00001d000479,0.372824,0.37496,0.136732,0.0,0.0,0.0
Zm00001d000480,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000481,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000482,0.056757,0.0,0.0,0.061103,0.090405,0.000745
Zm00001d000483,0.10984400000000001,0.097228,0.168364,0.076633,0.060084000000000005,0.013578999999999999
Zm00001d000484,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000485,0.814287,1.2481389999999999,1.088566,1.9720529999999998,1.4486940000000001,1.539366
Zm00001d000486,0.6556489999999999,0.791076,0.157399,0.68199,0.36147199999999996,0.503297
Zm00001d000487,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000488,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000489,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000490,0.06464,0.0,0.38532,0.0,0.0,0.0
Zm00001d000491,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000492,64.903664,44.931248,48.177372,87.293068,83.12518299999999,41.557526
Zm00001d000493,81.393295,59.280949,66.34210999999999,69.09431500000001,65.918304,33.114014000000005
Zm00001d000494,77.589348,53.774879000000006,57.842895999999996,102.955605,97.8106,49.10955
Zm00001d000495,72.32648499999999,50.865681,55.943703,84.17795600000001,80.113945,40.413948
Zm00001d000496,94.284439,66.078461,74.21653,145.923813,142.718826,72.593468
Zm00001d000497,39.588306,63.173698,60.235363,0.021141999999999998,0.0,0.014905000000000002
Zm00001d000498,39.001827,62.784434999999995,59.688705000000006,0.019528999999999998,0.0,0.015543000000000001
Zm00001d000499,65.722412,98.451706,97.244576,0.050933,0.0,0.037241
Zm00001d000500,32.339191,51.697544,49.430698,0.015011000000000002,0.0,0.009802
Zm00001d000501,1.235348,1.159108,1.296876,0.655684,0.825684,0.43286899999999995
Zm00001d000502,0.0,0.0,0.0,0.19604000000000002,0.169062,0.18808
Zm00001d000503,0.091688,0.055624,0.373874,0.41272299999999995,0.5366380000000001,0.390406
Zm00001d000504,0.057740999999999994,0.06339199999999999,0.24868200000000001,0.28667,0.401702,0.355808
Zm00001d000505,0.0,0.017333,0.0,0.0,0.0,0.005753
Zm00001d000506,665.4363400000001,521.3443599999999,505.806488,1159.848389,1242.905518,958.2158199999999
Zm00001d000507,0.0,0.0,0.0,0.026097000000000002,0.029452,0.005253
Zm00001d000508,16.579935,11.993321,15.048551999999999,0.0,0.0,0.0
Zm00001d000509,0.158617,0.0,0.100409,0.0,0.09878300000000001,0.045517
Zm00001d000510,0.0,0.220327,0.0,0.0,0.277561,0.132185
Zm00001d000511,0.0,0.085266,0.08820700000000001,0.171836,0.0,0.08521799999999999
Zm00001d000512,0.5320739999999999,0.8331350000000001,0.607896,0.0,0.0,0.0
Zm00001d000513,0.0,0.0,0.012724,0.0,0.0,0.0
Zm00001d000514,0.21887800000000002,0.125906,0.149017,0.0,0.0,0.0
Zm00001d000515,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000516,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000517,0.333308,0.862984,0.171479,0.0,0.0,0.0
Zm00001d000518,0.0,0.030039,0.0,0.0,0.0,0.0
Zm00001d000519,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000520,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000521,0.0,0.0,0.0,0.080489,0.0,0.0
Zm00001d000522,222.15506000000002,284.153564,285.36370800000003,238.78970299999997,226.864975,242.64564500000003
Zm00001d000523,28.011608000000003,37.195026,36.641155,33.134121,31.524634999999996,33.600864
Zm00001d000524,126.67079199999999,167.11456299999998,165.467438,147.78392,141.930969,147.957458
Zm00001d000525,1.325644,1.9735340000000001,1.472859,1.568215,1.304524,1.65809
Zm00001d000526,70.036873,95.688583,93.42630799999999,86.504028,80.415878,78.11955999999999
Zm00001d000527,18.267789999999998,33.570915,33.354766999999995,0.0,0.0,0.0
Zm00001d000528,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000529,0.293112,0.24420300000000003,0.0,0.0,0.0,0.0
Zm00001d000530,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000531,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000532,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000533,0.339113,0.48586899999999994,0.0,0.0,0.0,0.0
Zm00001d000534,0.0,0.0,0.0,1.287966,1.4095469999999999,1.089018
Zm00001d000535,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000536,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000537,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000538,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000539,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000540,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000541,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000542,0.105823,0.0,0.0,0.0,0.0,0.0
Zm00001d000543,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000544,0.0,0.0,0.0,0.06865299999999999,0.0,0.0
Zm00001d000545,0.296824,1.001164,0.679538,1.287472,1.2945719999999998,0.36516
Zm00001d000546,0.0,0.0,0.05144,0.0,0.0,0.0
Zm00001d000547,2.81242,5.1129,3.592796,0.140268,0.224235,0.142861
Zm00001d000548,2.0565990000000003,4.029552,3.5522080000000003,0.105794,0.21170500000000003,0.171985
Zm00001d000549,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000550,0.189557,0.32365,0.365885,0.0,0.0075239999999999994,0.0
Zm00001d000551,3.345273,1.770012,3.101929,1.615921,1.583184,1.829765
Zm00001d000552,0.14107,0.659996,0.442529,0.111391,0.072283,0.030012
Zm00001d000553,2.242897,3.489776,3.1415669999999998,3.079484,1.8762150000000002,4.084596
Zm00001d000554,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000555,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000556,0.0,0.0,0.126224,0.023125,0.036383,0.0
Zm00001d000557,0.24896300000000002,0.10054099999999999,0.0,0.17025,0.155889,0.06843099999999999
Zm00001d000558,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000559,0.0,0.0,0.0,2.276361,1.5371549999999998,1.4123649999999999
Zm00001d000560,3.732646,4.1970220000000005,3.7029769999999997,4.705783,4.943075,3.805304
Zm00001d000561,18.539223,29.657881,26.275184999999997,20.43478,18.576248,21.201588
Zm00001d000562,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000563,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000564,0.0,0.0,0.0,0.0,0.0,0.140631
Zm00001d000565,0.009895999999999999,0.031868,0.0,0.256995,0.424469,0.5609649999999999
Zm00001d000566,1.782791,1.4565379999999999,1.554371,1.9000689999999998,2.2294810000000003,2.488148
Zm00001d000567,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000568,0.788464,0.9641270000000001,1.098185,1.5952540000000002,1.085205,2.906427
Zm00001d000570,14.0547,28.220163,27.353338,26.223067999999998,19.247841,29.482183000000003
Zm00001d000571,0.264438,0.0,0.318004,0.0,0.0,0.0
Zm00001d000572,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000573,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000574,0.37055,0.330288,0.0,0.0,0.44938500000000003,0.15404400000000001
Zm00001d000575,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000576,19.092785,30.025358,28.930279,0.16008499999999998,0.071867,0.13854
Zm00001d000579,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000580,0.109117,0.0,0.105744,0.0,0.0,0.0
Zm00001d000581,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000582,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000583,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000584,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000585,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000586,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000587,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000588,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000589,4.989998,8.927812,7.123947,3.47868,2.737771,3.910889
Zm00001d000590,0.0,0.104151,0.0,0.16256900000000002,0.0,0.0
Zm00001d000591,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000592,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000593,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000594,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000595,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000596,1.401701,1.630523,2.322021,0.0,0.0,0.0
Zm00001d000597,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000598,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000599,0.21076599999999998,0.583909,0.38395300000000004,0.165751,0.138694,0.18874000000000002
Zm00001d000600,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000601,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000602,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000603,0.850671,1.869659,1.354884,0.0,0.0,0.0
Zm00001d000604,0.005292,0.014828999999999998,0.022503,0.0,0.0,0.0
Zm00001d000605,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000606,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000607,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000608,8.249321,9.366869,13.609798999999999,0.0,0.0,0.0
Zm00001d000609,9.173115,9.555662,14.715851,0.0,0.0,0.0
Zm00001d000610,6.546062999999999,7.576678,10.623191,0.0,0.0,0.0
Zm00001d000611,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000612,0.233147,0.223068,0.0,0.085649,0.10323399999999999,0.0
Zm00001d000613,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000614,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000615,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000616,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000617,2.417076,3.3072559999999998,4.282271,1.451745,1.486163,3.811749
Zm00001d000618,0.11682000000000001,0.25458400000000003,0.0,0.0,0.0,0.0
Zm00001d000619,5.221467,8.74313,6.644753,5.767254,4.514863,5.108141000000001
Zm00001d000620,19.557211,25.48999,20.529598,8.596753,5.822782,7.234291000000001
Zm00001d000621,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000622,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000623,25.496428,22.964281,27.906265,25.597456,31.016385999999997,29.160013
Zm00001d000624,1.4700540000000002,1.415367,0.874024,0.44496800000000003,0.41288400000000003,0.351444
Zm00001d000625,0.0,0.0,0.0,0.033249,0.0,0.018763
Zm00001d000626,0.0,0.0,0.014022999999999999,0.0,0.0,0.0
Zm00001d000627,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000628,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000629,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000630,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000631,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000632,0.0,0.0,0.055935000000000006,0.0,0.0,0.0
Zm00001d000633,0.177951,0.267406,0.26095300000000005,0.0,0.0,0.0
Zm00001d000634,0.183962,0.154934,0.131928,0.0,0.027292,0.029939
Zm00001d000635,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000636,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000637,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000638,0.0,0.042128,0.0,0.0,0.0,0.0
Zm00001d000639,0.0,0.020211,0.0,0.0,0.0,0.0
Zm00001d000640,2.091356,1.436669,1.13237,3.415057,2.349345,1.582914
Zm00001d000641,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000642,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000643,0.0,0.0,0.0,0.0,0.0,0.08181000000000001
Zm00001d000644,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000646,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000647,0.0,0.167274,0.0,0.0,0.0,0.0
Zm00001d000648,0.501346,0.521921,0.272592,0.527957,0.0,0.139122
Zm00001d000649,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000650,0.0,0.13217,0.043619,0.050712,0.0,0.0
Zm00001d000651,0.0,0.0,0.074053,0.0,0.0,0.0
Zm00001d000652,0.383793,0.378114,0.526046,0.0,0.0,0.04765
Zm00001d000653,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d000654,0.0,0.0,0.0,0.0,0.0,0.0
